content,score,app,topics,label,value
cekal tidak guna fitur bayar tidak laku apaapa tibatiba cekal,1,tinder,6,negative,0.9986532926559448
daftar tidak bsloading mulu tidak kelar pagi malam auto uninstall deh,1,tinder,1,negative,0.747850239276886
sih loading pakai ngisi tts bikin ribet hapus tuh aplikasi tts suruh bayar tts tidak jelas,1,tinder,7,negative,0.9992355108261108
daftar cekal tidak laku apa akun cekal apk tidak bagus,1,tinder,7,negative,0.995200514793396
amplikasi tidak orang baca tuliskehaharusan perifikasi iklan,1,tinder,0,negative,0.9967047572135925
sih suruh verifikasi ulang i kali tidak bisa install ulang berkalikali,1,tinder,6,neutral,0.9981988072395325
gabung langsung tangguh email tidak bisa masuk apose aplikasi inj gj,1,tinder,6,neutral,0.9956907629966736
tolong baik aplikasi nya ngebag pahal verifikasi ngebag,1,tinder,5,negative,0.6903049349784851
aplikasi seetaaann kaya profil tidak tampil tidak pernah match anjiiiinnkkkk,1,tinder,7,negative,0.9962106943130493
kasih bintang orang liatbagi cari jodoh kendala biaya aplikasi mending donload tantan ramah kasih coba premium,5,tinder,3,neutral,0.9815303683280945
ucap terima kasih apk berkat apk pasang cocok developer tinder sponsor acara nikah lumayan bantu developer bukti chat calon istri apk bukti,5,tinder,7,positive,0.9538648724555969
aplikasi gbk gatu salah padhal sopan foto asli tutup akun ku sesal ketemu apk tidak jelas,1,tinder,7,negative,0.9972507357597351
loh tinder gue geser kanan geser kiri gue apk pas masuk apk orang gue geser muncul,2,tinder,7,neutral,0.9375669360160828
tidak bisa kirim pesanlihat suka bayar,1,tinder,4,positive,0.5107336640357971
error bagi jaring tidak koneksi,2,tinder,1,negative,0.9513269662857056
masuk suruh teka teki mulu kodok jelek banget tidak masuk,1,tinder,7,negative,0.9995113611221313
tidak mau salah mana tidak manusia tidak bisa tembus teka teki masuk tinder pakai tinder sad,2,tinder,6,negative,0.9979851245880127
gps aplikasi eror iya lokasi cari atur,2,tinder,1,negative,0.9987578392028809
kash bintang tidak apa cekal,1,tinder,7,negative,0.990270733833313
suka aplikasi next time tidak main blokir ya akun dikembalikkan terimakasih tinder i liked this app sok much,4,tinder,0,negative,0.9870855212211609
bayar tidak bisa like like orang tidak bisa very bad aplication,1,tinder,0,negative,0.9942366480827332
tolong kembali akun tinder ku akun blokir tidak bisa bikin akun tolong baik bijak,1,tinder,7,neutral,0.9937381744384766
tidak jelas banget tbtb akun gue cekal kgk kapai buka aplikasi nya jarang,1,tinder,7,negative,0.9992635846138
tidak tau salah tibatiba akun cekal identitas resmi cantum cekal kecuali pakai identitas palsu menyalahgunakan cekal aneh malas tidak download aplikasi akun,1,tinder,7,negative,0.9985277652740479
verifikasi gagal salah sila coba tuh,3,tinder,7,neutral,0.9422057867050171
tidak sering verikasi,3,tinder,3,negative,0.9913886189460754
aneh tidak ngapa in tiba verifikasi akun cekal,1,tinder,7,negative,0.9961888194084167
aplikasi bagus,5,tinder,2,positive,0.9765526652336121
apk gs buka download ya,3,tinder,7,neutral,0.9976917505264282
bagus apk nya kasih hahhahaha,1,tinder,7,positive,0.9986937642097473
bagus,5,tinder,2,positive,0.9980973601341248
dblokir tidak laku salah apa salah aplikasi tinder tidak akan guna aplikasi,1,tinder,6,negative,0.9985768795013428
verfikasi nya sukit tebak gambar nya tidak bisa masuk payah,1,tinder,7,negative,0.9836974740028381
kecewa splikasi tuju nyedot duit doang,1,tinder,3,negative,0.999492883682251
aplikasi sisi negative nyakaum pria banyak hubung tidak sehat wanita hati pakai aplikasi wanita,1,tinder,6,negative,0.9988396763801575
halo selamat siang suka live tinder nya jodoh seyouu,5,tinder,2,positive,0.9912609457969666
akun cekal kunci tolong respon terimakasih,1,tinder,6,neutral,0.9990758895874023
iya nyusun gambar tidak jelas masuk,1,tinder,7,negative,0.9992973804473877
tolong baik apk tidak ngapangapain cekal,1,tinder,7,negative,0.9970273375511169
masuk susah pakai banget teka teki salah,1,tinder,7,negative,0.9988881945610046
info tidak bisa buka masuk cekal tidak bisa,1,tinder,7,neutral,0.993834376335144
apk tinder tidak bisa masuk di cekal nyaperasaan tidak ada aneh bru main tiba tidak bisahadehhh bantu donkkk plisss,1,tinder,6,negative,0.9299250841140747
aplikasi tipu langgan tidak ada mnyukai suruh langgan platinum jebak,1,tinder,0,negative,0.9957048296928406
bagus tidak bakal sesal kalo lot aplikasi,5,tinder,9,positive,0.707054078578949
mantap apk nya,5,tinder,7,positive,0.9988328814506531
sedih tidak rasa langgar apa akun diblox tidak bisa kecewa berat sih gua tidak ada aju banding,1,tinder,0,positive,0.9504398703575134
lanjut hubung lindung sinkron tingkat grup komunitas family link untung muas,5,tinder,9,neutral,0.9930450320243835
apl mahal jelek fake jual,1,tinder,6,negative,0.9992638230323792
pakai foto asli verified pakai plus premium eh banned akun aneh aplikasi sinting,1,tinder,7,negative,0.9972174167633057
aplikasi bantu sulit cari jodoh mudah terima kasiy tinder berkat pasang,5,tinder,5,positive,0.833376407623291
tidak bisa masuk,1,tinder,0,negative,0.8157892227172852
ok kasih binyang moga bantu,5,tinder,5,neutral,0.5040870904922485
tinder blokir akun tampa pilah langgan sistem blokir contoh cewek tinder jasa psk aksi jahat mohon kembali akun email pribadi nomor masuk sistem tinder lapor aplikasi,1,tinder,7,neutral,0.988382875919342
kalo langgan nya tidak mahal min,5,tinder,7,positive,0.99286288022995
tinder ya tidak nagapain banned tidak bisa chat tiba akun tidak ngeklik lovenya kali heran,2,tinder,7,negative,0.9937720894813538
aplikasi lawak verfikasi akun bang,1,tinder,6,neutral,0.9989331364631653
aneh masuk aplikasi tinder tidak bisa bolakbalik coba akun ku kena cekal dih banget,1,tinder,7,negative,0.9720364212989807
akun cekal ya tidak aneh aneh kalo cekal kayak foto,1,tinder,7,negative,0.9985200762748718
mending tidak download aplikasi deh sesal tidak laku langgar apa kena blok payah,1,tinder,7,negative,0.9995318651199341
akun logout pas login tidak bisa akun cekal langgar atur komunitas aneh tidak ada langgar,1,tinder,7,neutral,0.9646323919296265
gua jelek aplikasi sengaja tidak kasih matching biar bayar matching otomatis spam like kanan kagak matching anjir,1,tinder,9,negative,0.9989575147628784
masuk langsung cekal langgar langgar tidak erti eh lihat ulas cekal app nya errorsuruh pilih gajah manusia aneh nih apk nya langsung uninstal,1,tinder,7,negative,0.9992840886116028
download tidak bisa buka aplikasi nya masuk aplikasi logo tindernya tidak login login,1,tinder,7,neutral,0.9984478950500488
aplikasi keren bantu soulmate mks tinder,5,tinder,9,positive,0.9940788745880127
beli tinder gold resmi google play tidak bisa match likes eror tolong baik kecewa,1,tinder,0,negative,0.9943587183952332
kecewa apk mandang fisik,1,tinder,7,negative,0.9988874793052673
senang aplikasi tidak laku langgar tentu komunitas akun cekal info kenapaalasannya banding tidak bisa ya tidak laku,1,tinder,0,negative,0.9990816116333008
parah akin nonaktif tau alas,1,tinder,0,negative,0.9886246919631958
salah sinyal ok wiffi,1,tinder,7,negative,0.5605289936065674
cocok cari partner,5,tinder,5,positive,0.9650707244873047
aplikasi aneh log out,1,tinder,7,negative,0.9989786148071289
moga calon amin,5,tinder,5,positive,0.9976918697357178
alam sesal tlah download app kasih rate tinder,1,tinder,6,negative,0.9322341084480286
like batas tidak kayak bebas susah ngeverifikasi,1,tinder,4,negative,0.7457321286201477
tidak dapat informasi komentar,4,tinder,4,negative,0.9902462959289551
pencet lahir tidak bisa masuk tentu kalo tidak bisa masuk ya aplikasi buruk,1,tinder,7,negative,0.9992122650146484
akun log inlagi tidak bisa email tidak bisa,2,tinder,7,neutral,0.6661782264709473
aplikasi error,1,tinder,9,negative,0.9981759786605835
aplikasi nya bagus bayar susah sosial media tidak nya free jual tidak sekali bayar,1,tinder,6,positive,0.9929781556129456
bagus premium,5,tinder,2,positive,0.9989628791809082
download gilir masuk tidak bisa gjls apk,1,tinder,7,neutral,0.9294626712799072
aplikasi tidak jelas bayar akun cekal daftar apk tipu,1,tinder,7,negative,0.9991469383239746
buruk indak tidak pantas gunakansubayar cekal aplikasi tidak bagus tolong hapus play store,1,tinder,6,negative,0.9989966750144958
bantu cari temanbuat teman sajasaya suka aplikasi,3,tinder,5,neutral,0.6365399360656738
ya akun baca pantau tidak main,1,tinder,7,neutral,0.8915219306945801
komplen ketemu nya cowok suka ngeghosting sih tolong suruh update apk lihat pantau segi muka cowok php,2,tinder,7,neutral,0.8349116444587708
bayar bulan tidak bisa log tidak tahu blokir kembali dana tukang eror i coba pakai new number n tidak tidak pakai log out akun ku cekal woy akun nya tidak kepake,1,tinder,7,negative,0.981975793838501
tidak bisa masuk kena batas usia aneh tau coba tidak juga log log aman aman aneh,1,tinder,7,negative,0.6624937057495117
pakai aplikasi seru banget batas nyasekarang ban tidak jelas gara kenal dkk profil link ajaudah tidak seru aplikasi sekaranggajelas bangetkecewa,1,tinder,9,negative,0.9987627267837524
app tinder iya tidak langgar akun blok tibatiba update tolong baik iya data,1,tinder,6,neutral,0.9911670088768005
masuk manusia atur global tudak jumpa teman ading,1,tinder,1,negative,0.9587056040763855
aplikasi tidak jelas updet tidak bisa masuk boro masuk tampil login tidak bisa,1,tinder,7,negative,0.7813184261322021
ok kalo skipswipe left muncul kalo habis available kandidat nya,3,tinder,1,neutral,0.9894328713417053
tidak bisa masuk tinder nya ya lamaaa banget loding nya jaring bagus tolong baik,2,tinder,1,positive,0.9900414347648621
ajang tambah teman relasi bagus pakai positifkeren ditingkatkantks tinder,5,tinder,3,positive,0.9979410767555237
donwload tinderbaru bikin akun tunggu pesan verifikasi pesan eh tidak bisaini aplikasi yahudh rusak,1,tinder,7,negative,0.8204408884048462
aplikasi tidak jelas updet tidak bisa masuk boro masuk tampil login tidak bisa,1,tinder,7,negative,0.7813184261322021
tidak bisa masuk tinder nya ya lamaaa banget loding nya jaring bagus tolong baik,2,tinder,1,positive,0.9900414347648621
sih bagustapi tulis cekal wooeeelah sih nih apk,5,tinder,6,negative,0.8890196681022644
ok kalo skipswipe left muncul kalo habis available kandidat nya,3,tinder,1,neutral,0.9894328713417053
aplikasi ekspetasisaya mohon kecilbimbang mending tidak usah download nih aplikasisesat,1,tinder,4,negative,0.8521969318389893
daftar langsung cekal cekal pas upload foto hak privasi langgar,1,tinder,7,neutral,0.9991241097450256
tidak bisa masuk stuck lambang tinder install uninstall,2,tinder,4,negative,0.8534164428710938
kak dijepang tinder verifikasi umur pas verifikasi tidak bisa ya,4,tinder,7,neutral,0.8292524218559265
update tidak bisa buka aplikasi bintang uninstall,1,tinder,4,neutral,0.9243670701980591
kasih pilih login email sosmed mesti isi no telepon mending metode loginnya,1,tinder,6,neutral,0.9969950914382935
tinder teman premiumgold kasih tau coba pakai nomor kartu hp angka tidak bisa ttbb,5,tinder,7,neutral,0.9979531764984131
aplikasi elitt ngematch orang sulit kudu bayar,1,tinder,4,negative,0.9985501170158386
user match suka hilang chat hilang user nya mana,2,tinder,0,negative,0.9988623857498169
maaaf akun tinder gua cekal hari foto fulgar tidak di banned gilir gua foto madep belakng cekal tolong kerja tidak kayak kalo kayak sumpahin orang kesini anehh tidak kayak deh,1,tinder,6,negative,0.9993207454681396
akun cekal tidak pernah kali kayak sok bad,1,tinder,7,negative,0.998672604560852
tinder kayak akun cekal tidak bisa kirim pesann,1,tinder,7,negative,0.9493594765663147
tonton iklan tidak bisa ya tambah like tolong baik biar,3,tinder,5,negative,0.9597949385643005
moga usaha capai,5,tinder,8,neutral,0.7679543495178223
verifikasi manusia kayak tes cerdas robot,1,tinder,7,negative,0.9717469215393066
apk lelet tunggu jam tidak bisa log logo tolong perbgs apknya,1,tinder,7,negative,0.9969712495803833
bismilah moga mudah,5,tinder,8,positive,0.9821817278862
cekal tidak bisa buka tinder main tinder,1,tinder,7,negative,0.9748934507369995
tolong ya pulih aplikasi pencet lanjut tidak bisa like yajd langgan tinder gold,5,tinder,0,neutral,0.996384859085083
tinder kena banning kah indonesia buka vpn akses loading tau kecewa,1,tinder,3,neutral,0.8940734267234802
aplikasi tidak bisa buka jam jam logo tinder,1,tinder,6,negative,0.9408183097839355
bintang obrol bintang,2,tinder,3,positive,0.8006919622421265
tidak bisa masukdaftar kali kali email nomor beda cekal,1,tinder,0,neutral,0.9979788661003113
aplikasi tololmau daftar susah main teka teki salah,1,tinder,7,neutral,0.6700239777565002
tiba akun kunci aneh tidak bisa chat tidak tau bikin langgar adu kemanaga,1,tinder,7,negative,0.9915567636489868
buka aplikasi ngestuck logo tolong baik,1,tinder,9,negative,0.9700039625167847
aplikasi dengar buruktapi tidak kenal aplikasi tidak tau bentuk cinta tidak dar cintaterimahkasih orang samatakut hilang,5,tinder,6,negative,0.9911136031150818
aplikasi tahi udahbayaran mahal pstingfoto wajar cekall gakjelasss moga onload aplikasi baca dluu biar tidak usah donload aplikasi jelek,1,tinder,6,negative,0.9987169504165649
bagus teman,5,tinder,2,positive,0.9988478422164917
sip aplikasi nya coba bebas tinder gold mudah menchat orang,1,tinder,0,neutral,0.8154888153076172
coba orang sih bagus riel,4,tinder,2,positive,0.9848797917366028
tolong baik aplikasi tinder nya,5,tinder,6,negative,0.5551372170448303
akun cekal ya tidak laku salah apk nya aneh ya tolong pulih,1,tinder,7,negative,0.9983269572257996
bantu cari teman nal langsung,5,tinder,5,negative,0.960245668888092
dikit dikit bayar bayar tidak sesuai harap,1,tinder,6,negative,0.9987720847129822
aplikasi bagussy suka,4,tinder,8,positive,0.9991862177848816
mudah bagus apk,5,tinder,2,positive,0.9965184926986694
keseltbtb akun tidak bisa masukberkali coba tidak bisagatau salah nya dimnatinder dengan apk nya,1,tinder,3,negative,0.9900160431861877
akun cekal alas,1,tinder,7,neutral,0.989620566368103
heran nih aplikasi tibatiba tidak bisa buka langsung blok tidak tau penyebabnyadisini,1,tinder,7,negative,0.9888303875923157
kecewa banget aplikasi tindersaya tidak laku salah apa akun cekal,1,tinder,7,negative,0.9994921684265137
temu teman random asyik,5,tinder,7,positive,0.9970616698265076
bantu,5,tinder,5,negative,0.8234580159187317
bantu,5,tinder,5,negative,0.8234580159187317
tidak tau suruh verifikasi wajah gagal cekal tidak paham systemnya bobrok,1,tinder,7,negative,0.9994248151779175
aplikasi biasah,5,tinder,6,positive,0.729963481426239
keren bantu cari jodoh jomblo,5,tinder,5,positive,0.9541836380958557
pakai app tinder delete account account delete enak nya,1,tinder,6,positive,0.9770994782447815
sorry gua kasih bintang gua lumayan main gua tidak ada kta kasar promo in tba akun gua banned gua nyaman main nih apk tolong tau cra balikin tinder banned tlng kasih tau gua doang tinder tolong banget kasih tau gua nyaman pakai apk,1,tinder,3,negative,0.49321311712265015
tidak jelas tinder tuh tidak laku salah cekal tolong baik tanggap nya,1,tinder,7,negative,0.9763026237487793
jelek banget tidak usah download download main sebenertar akun cekal jelek banget aplikasi tidak begini gangerti pokok bad banget,1,tinder,7,negative,0.9994319081306458
aplikasi tidak jelas sinyal kencang paket kencang muter kayak tidak jelas tidak ada bagus,1,tinder,6,negative,0.9994015693664551
emag suruh bayar ya kirim pesan sikk,1,tinder,4,negative,0.6991854310035706
woy apk tolol balas pesan tidak chatan tidak bisa balas gagal mulu apk tolol tidak jelas,1,tinder,7,negative,0.9991100430488586
mantaps real no hoax dikit kasih free nya,5,tinder,6,positive,0.999301552772522
banya pakai foto palsu tinder tipu nih,5,tinder,6,negative,0.998397171497345
susah banget pulih beli member mana tuh duit member,1,tinder,0,negative,0.998214602470398
