content,score,at,datetime,text,stem,app,postag,afterpos,0,1,2,3,4,5,6,7,8,topic_id,topic_txt,x1,y1,x10,y10,x25,y25,x100,y100,label,value
"Menurut saya animasi perlu ditingkatkan karena di game kaku banget dan beberapa tombol skill kadang ngga responsif, grafik sudah bagus, remind me of va*ing**** tp sayang, eksekusi animasinya berantakan, bahkan jauh sama kompetitor",3.0,2020-06-23 18:27:11,2020-06-23 18:27:11,animasi  ditingkatkan   game kaku banget   tombol skil kadang tidak_responsif grafik  bagus remind me of vaing  sayang eksekusi animasinya berantakan    kompetitor,animasi tingkat game kaku banget tombol skil kadang tidak responsif grafik bagus remind me of vaing sayang eksekusi animasi beranta kompetitor,aov,"[('Ġanimasi', 'B-NNO'), ('Ġtingkat', 'B-NNO'), ('Ġgame', 'B-NNO'), ('Ġkaku', 'B-NNO'), ('Ġbanget', 'B-ADV'), ('Ġtombol', 'B-NNO'), ('Ġsk', 'B-NNP'), ('il', 'B-NNO'), ('Ġkadang', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġresponsif', 'B-NNO'), ('Ġgrafik', 'B-NNO'), ('Ġbagus', 'B-ADJ'), ('Ġrem', 'B-NNP'), ('ind', 'B-NNP'), ('Ġme', 'B-NNP'), ('Ġof', 'B-PPO'), ('Ġv', 'B-NNP'), ('aing', 'B-NNP'), ('Ġsayang', 'B-NNP'), ('Ġeksekusi', 'B-NNO'), ('Ġanimasi', 'B-NNO'), ('Ġberan', 'B-NNP'), ('ta', 'B-NNP'), ('Ġkompetitor', 'B-NNO')]", animasi tingkat game kaku tombolil kadang responsif grafik eksekusi animasi kompetitor,0.4927012622356415,0.0137724876403808,0.0109909353777766,0.0,0.0,0.4489971697330475,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,46.2724,86.52369,46.668266,18.195312,-9.388515,-40.346287,10.704587,8.986658,negative,0.9950253367424011
"Keseluruhan Grafisnya Perfect. Tapi sering masalah di Signal, udah 4G tapi keterangannya gitu. Tolong dong di Upgrade yang lebih efisien. Sering update dalam jumlah besar tapi perubahannya minim bahkan gak ada yang berubah. Apakah ini yang dinamakan fitur gak manfaat 😄",4.0,2018-12-16 00:20:54,2018-12-16 00:20:54,grafisnya perfect     signal  tidak_tapi keterangannya  tolong   upgrade   efisien  update     perubahannya minim  tidak_ada  berubah    dinamakan fitur tidak_manfaat,grafis perfect signal tidak tapi terang tolong upgrade efisien update ubah minim tidak ada ubah nama fitur tidak manfaat,aov,"[('Ġgrafis', 'B-NNP'), ('Ġperfect', 'B-NNP'), ('Ġsignal', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġtapi', 'B-CCN'), ('Ġterang', 'B-ADJ'), ('Ġtolong', 'B-NNP'), ('Ġupgrade', 'B-NNP'), ('Ġefisien', 'B-ADJ'), ('Ġupdate', 'B-NNP'), ('Ġubah', 'B-NNP'), ('Ġminim', 'B-ADJ'), ('Ġtidak', 'B-NEG'), ('Ġada', 'B-VBE'), ('Ġubah', 'B-VBI'), ('Ġnama', 'B-NNO'), ('Ġfitur', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġmanfaat', 'B-NNO')]", ubah nama fitur manfaat,0.8437540531158447,0.0329336114227771,0.0263681821525096,0.0219385027885437,0.0188058335334062,0.0164514686912298,0.0146231446415185,0.0131607968360185,0.0119643649086356,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,15.812785,1.249808,-25.49254,-0.34154058,-6.2047563,-18.65834,3.4512217,-1.4951298,negative,0.9803706407546997
"2 poin penting yg mau sya bahas, 1.keseimbang match saat bermain harus di perbaiki lagi saya sebagai new player kesulitan saat bermain baru pertama kali mencoba bermain rank malah langsung mendapatkan musuh yang bisa di bilang susah/jago sedangkan tim saya bot, 2.Jaringan suka delay tiba"" Ping yg semula ijo suka tiba"" Merah padahal jaringan saya bagus dan saat saya bermain game lain fine fine aja. Tolong segera di perbaiki, Thank you.",3.0,2023-05-19 20:13:15,2023-05-19 20:13:15,poin     bahas keseimbang match  bermain   perbaiki    new player kesulitan  bermain   kali mencoba bermain rank  langsung  musuh    bilang susahjago  tim  bot jaringan suka delay  ping   ijo suka  merah  jaringan  bagus    bermain game  fine fine  tolong   perbaiki thank you,poin bahas imbang match main baik new player sulit main kali coba main rank langsung musuh bilang susahjago tim bot jaring suka delay ping ijo suka merah jaring bagus main game fine fine tolong baik thank you,aov,"[('Ġpoin', 'B-NNO'), ('Ġbahas', 'B-NNP'), ('Ġimbang', 'B-ADJ'), ('Ġmatch', 'B-NNP'), ('Ġmain', 'B-VBI'), ('Ġbaik', 'B-ADJ'), ('Ġnew', 'B-NNP'), ('Ġplayer', 'B-NNP'), ('Ġsulit', 'B-ADJ'), ('Ġmain', 'B-VBI'), ('Ġkali', 'B-NNO'), ('Ġcoba', 'B-VBI'), ('Ġmain', 'B-VBI'), ('Ġrank', 'B-NNP'), ('Ġlangsung', 'B-NNP'), ('Ġmusuh', 'B-NNP'), ('Ġbilang', 'B-VBI'), ('Ġsusah', 'B-NNP'), ('j', 'B-NNP'), ('ago', 'B-NNP'), ('Ġtim', 'B-NNO'), ('Ġbot', 'B-NNP'), ('Ġjaring', 'B-NNP'), ('Ġsuka', 'B-VBI'), ('Ġdelay', 'B-NNP'), ('Ġping', 'B-NNP'), ('Ġijo', 'B-NNP'), ('Ġsuka', 'B-NNP'), ('Ġmerah', 'B-NNP'), ('Ġjaring', 'B-NNP'), ('Ġbagus', 'B-ADJ'), ('Ġmain', 'B-VBI'), ('Ġgame', 'B-NNO'), ('Ġfine', 'B-NNP'), ('Ġfine', 'B-NNP'), ('Ġtolong', 'B-NNP'), ('Ġbaik', 'B-ADJ'), ('Ġthan', 'B-NNP'), ('k', 'B-NNP'), ('Ġyou', 'B-NNP')]", poin main main kali coba main bilang tim suka main game,0.9348010420799256,0.0138029446825385,0.0110081220045685,0.0,0.0,0.0,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,64.28562,73.551796,-47.418278,-61.05564,58.18746,-2.4427478,20.40944,-12.013336,negative,0.9288842678070068
"Makin ke depan makin kacau. Game crash di tengah permainan, pas mau login ulang, saking lamanya match udah selesai. Ujung-ujung saya yg kena penalti padahal gamenya yg tiba2 crash. Sistem penalti cuma difokuskan ke player yg AFK sedangkan player yg troling sama toxic tak pernah diproses. Matchmaking tak berimbang, tim musuh banyak yg gold sedangkan tim teman rata-rata bronze/silver. Ga recommend banget, mendingan MLBB. Saya lebih milih uninstall dibanding nunggu Wild Rift sambil main game ini.",1.0,2019-11-19 14:21:52,2019-11-19 14:21:52,kacau game crash   permainan pas  login ulang saking  match  selesai ujungujung   kena penalti  gamenya   crash sistem penalti  difokuskan  player  afk  player  troling  toxic tidak_pernah diproses matchmaking tidak_berimbang tim musuh   gold  tim teman ratarata bronzesilver tidak_recommend banget mendingan mlb   memilih uninstal dibanding menunggu wild rift  main game,kacau game crash main pas login ulang saking match selesai ujungujung kena penalti gamenya crash sistem penalti fokus player afk player troling toxic tidak pernah proses matchmaking tidak imbang tim musuh gold tim teman ratarata bronzesilver tidak recommend banget mending mlb pilih uninstal banding tunggu wild rift main game,aov,"[('Ġkacau', 'B-NNO'), ('Ġgame', 'B-NNO'), ('Ġcrash', 'B-NNP'), ('Ġmain', 'B-VBI'), ('Ġpas', 'B-NNP'), ('Ġlogin', 'B-NNP'), ('Ġulang', 'B-NNO'), ('Ġsaking', 'B-NNO'), ('Ġmatch', 'B-NNP'), ('Ġselesai', 'B-VBI'), ('Ġujung', 'B-NNP'), ('ujung', 'B-NNP'), ('Ġkena', 'B-NNP'), ('Ġpenalti', 'B-NNO'), ('Ġgamenya', 'B-NNO'), ('Ġcrash', 'B-NNP'), ('Ġsistem', 'B-NNO'), ('Ġpenalti', 'B-NNO'), ('Ġfokus', 'B-NNO'), ('Ġplayer', 'B-NNP'), ('Ġaf', 'B-NNP'), ('k', 'B-NNP'), ('Ġplayer', 'B-NNP'), ('Ġtr', 'B-NNP'), ('ol', 'B-NNP'), ('ing', 'B-NNP'), ('Ġtox', 'B-NNP'), ('ic', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġpernah', 'B-ADV'), ('Ġproses', 'B-NNO'), ('Ġmatch', 'B-NNP'), ('mak', 'B-NNP'), ('ing', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġimbang', 'B-NNO'), ('Ġtim', 'B-NNO'), ('Ġmusuh', 'B-NNO'), ('Ġgold', 'B-NNP'), ('Ġtim', 'B-NNO'), ('Ġteman', 'B-NNO'), ('Ġr', 'B-NNP'), ('atar', 'B-NNP'), ('ata', 'B-NNP'), ('Ġbron', 'B-NNP'), ('z', 'B-NNP'), ('es', 'B-NNP'), ('il', 'B-NNP'), ('ver', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġrecomm', 'B-NNP'), ('end', 'B-NNP'), ('Ġbanget', 'B-ADV'), ('Ġmending', 'B-NNO'), ('Ġml', 'B-NNP'), ('b', 'B-NNP'), ('Ġpilih', 'B-NNO'), ('Ġun', 'B-NNP'), ('instal', 'B-NNP'), ('Ġbanding', 'B-NNO'), ('Ġtunggu', 'B-NNP'), ('Ġw', 'B-NNP'), ('ild', 'B-NNP'), ('Ġr', 'B-NNP'), ('ift', 'B-NNP'), ('Ġmain', 'B-VBI'), ('Ġgame', 'B-NNO')]", kacau game main ulang saking selesai penalti gamenya sistem penalti fokus proses imbang tim musuh tim teman mending pilih banding main game,0.1986943930387497,0.0,0.0,0.0,0.0,0.0,0.7704859972000122,0.0,0.0,6,tim; main; lawan; musuh; imbang; sistem; game; bot; kasih; skor,24.10091,2.615414,25.074423,49.68941,-1.7758629,34.46464,-10.790453,-11.695661,negative,0.9994408488273621
Kurangi la ngelegnya masak sinyal bagus tapi masalah sinyalnya ampun deh...lagi enak main..pingnya tiba2 merah...masalah grafik n game nya udah bagus..tp tolong di perbaiki masalah jaringan..Krn kalau masalah HP & SINYAL WIFI saya sudah bagus...,3.0,2020-09-30 16:30:42,2020-09-30 16:30:42,kurangi  ngelegnya masak sinyal bagus   sinyalnya ampun dehlagi enak mainpingnya  merahmasalah grafik n game nya  bagustp tolong  perbaiki  jaringankrn   hp  sinyal wifi   bagus,kurang ngelegnya masak sinyal bagus sinyal ampun dehlagi enak mainpingnya merahmasalah grafik n game nya bagustp tolong baik jaringankrn hp sinyal wifi bagus,aov,"[('Ġkurang', 'B-ADJ'), ('Ġngel', 'B-NNP'), ('eg', 'B-NNP'), ('nya', 'B-ART'), ('Ġmasak', 'B-NNO'), ('Ġsinyal', 'B-NNO'), ('Ġbagus', 'B-ADJ'), ('Ġsinyal', 'B-NNO'), ('Ġampun', 'B-NNP'), ('Ġdeh', 'B-NNP'), ('lagi', 'B-NNP'), ('Ġenak', 'B-NNP'), ('Ġmain', 'B-NNP'), ('p', 'B-NNP'), ('ingnya', 'B-NNP'), ('Ġmerah', 'B-NNP'), ('masalah', 'B-NNP'), ('Ġgrafik', 'B-NNO'), ('Ġn', 'B-NNP'), ('Ġgame', 'B-NNO'), ('Ġnya', 'B-ART'), ('Ġbag', 'B-NNP'), ('ust', 'B-NNP'), ('p', 'B-NNP'), ('Ġtolong', 'B-NNP'), ('Ġbaik', 'B-ADJ'), ('Ġjaringan', 'B-NNP'), ('kr', 'B-NNP'), ('n', 'B-NNP'), ('Ġhp', 'B-NNP'), ('Ġsinyal', 'B-NNO'), ('Ġwifi', 'B-NNP'), ('Ġbagus', 'B-NNP')]", masak sinyal sinyal grafik game sinyal,0.8884581923484802,0.0235072560608387,0.0188027247786521,0.0156660769134759,0.0134279122576117,0.0117494175210595,0.0104439090937376,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,-57.423615,36.32221,-67.66949,17.548092,-49.60459,-20.489546,8.868959,-5.560215,positive,0.9948835968971252
"game nya udah bagus,,aku suka permainannya...cuma ada sdikit malah jaringan dan loding nya yg terlalu lama,,kalo bisa tolong di percepat loding nya,,biar kita semua gak bosen main nya..dan jaringan nya juga tolong di perbaiki,dan untuk kedepan nya tolong di kurangin mb nya,itu aja saran dari ku,sekian dan,,terimakasih..",5.0,2019-06-12 20:38:22,2019-06-12 20:38:22,game nya  bagusaku suka permainannyacuma  sdikit  jaringan  loding nya   lamakalo  tolong  percepat loding nyabiar   tidak_bosan main nyadan jaringan nya  tolong  perbaikidan  kedepan nya tolong  kurangi mbak nyaitu  saran  kusekian danterimakasih,game nya bagusaku suka permainannyacuma sdikit jaring loding nya lamakalo tolong cepat loding nyabiar tidak bosan main nyadan jaring nya tolong perbaikidan depan nya tolong kurang mbak nyaitu saran sekian danterimakasih,aov,"[('Ġgame', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġbagus', 'B-NNP'), ('aku', 'B-NNP'), ('Ġsuka', 'B-NNP'), ('Ġpermainannya', 'B-NNP'), ('cuma', 'B-NNP'), ('Ġsd', 'B-NNP'), ('ikit', 'B-NNP'), ('Ġjaring', 'B-NNO'), ('Ġl', 'B-NNP'), ('oding', 'B-NNP'), ('Ġnya', 'B-PRK'), ('Ġlam', 'B-NNP'), ('ak', 'B-NNP'), ('alo', 'B-NNP'), ('Ġtolong', 'B-NNP'), ('Ġcepat', 'B-NNP'), ('Ġl', 'B-NNP'), ('oding', 'B-NNP'), ('Ġnya', 'B-NNP'), ('biar', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġbosan', 'B-NNO'), ('Ġmain', 'B-NNO'), ('Ġnya', 'B-NNP'), ('dan', 'B-SYM'), ('Ġjaring', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġtolong', 'B-NNP'), ('Ġper', 'B-NNP'), ('baik', 'B-NNP'), ('idan', 'B-NNP'), ('Ġdepan', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġtolong', 'B-NNP'), ('Ġkurang', 'B-NNP'), ('Ġmbak', 'B-NNO'), ('Ġnya', 'B-NNP'), ('itu', 'B-NNP'), ('Ġsaran', 'B-NNO'), ('Ġsekian', 'B-NNP'), ('Ġdan', 'B-NNP'), ('terimakasih', 'B-NNP')]", game jaring bosan main jaring depan mbak saran,0.9131424427032472,0.0183631833642721,0.01464135479182,0.0121873514726758,0.010444838553667,0.0,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,69.85923,33.035606,-49.35089,-29.980724,-8.530524,58.36319,13.538797,-9.117657,positive,0.99769127368927
"lebih suka desain map dll yang kedua dulu.. size gede tapi semua udah keunduh, detail nya lebih khas yang dulu. sekarang gk bisa 60fps lancar, padahal, dulu grafiknya menurut saya lebih ok, dan lebih lancar.. sayang banget, padahal ini moba favorit saya.",4.0,2022-07-01 09:15:58,2022-07-01 09:15:58,suka desain map     size gede    keunduh detail nya  khas    tidak_bisa fps lancar   grafiknya    ok   lancar sayang banget   moba favorit,suka desain map size gede unduh detail nya khas tidak bisa fps lancar grafik ok lancar sayang banget moba favorit,aov,"[('Ġsuka', 'B-VBI'), ('Ġdesain', 'B-NNO'), ('Ġmap', 'B-NNP'), ('Ġsize', 'B-NNP'), ('Ġgede', 'B-NNP'), ('Ġunduh', 'B-NNP'), ('Ġdetail', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġkhas', 'B-ADJ'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġf', 'B-NNP'), ('ps', 'B-NNP'), ('Ġlancar', 'B-NNO'), ('Ġgrafik', 'B-NNO'), ('Ġok', 'B-NNP'), ('Ġlancar', 'B-NNO'), ('Ġsayang', 'B-NNP'), ('Ġbanget', 'B-ADV'), ('Ġm', 'B-NNP'), ('oba', 'B-NNP'), ('Ġfavorit', 'B-NNO')]", suka desain detail lancar grafik lancar favorit,0.5772817730903625,0.0206254478543996,0.3415083885192871,0.0137104010209441,0.0117504894733428,0.0102816363796591,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,-102.45425,-17.980192,-5.1328225,-31.109055,4.2424393,10.916553,-13.789693,-0.112352274,positive,0.9986289739608765
Untuk game nya saya sudah suka Cuma untuk problem dlm hal menghubungkan kembali kalau misalnya kita tiba2 out dari game dan mencoba masuk lagi itu waktunya lumayan lama Saya mohon agak dalam masalah itu bisa dipercepat agak tim juga tidak kesulitan dalam war,4.0,2020-03-01 21:08:31,2020-03-01 21:08:31,game nya   suka   problem   menghubungkan      out  game  mencoba masuk    lumayan   mohon      dipercepat  tim  tidak_kesulitan  war,game nya suka problem hubung out game coba masuk lumayan mohon cepat tim tidak sulit war,aov,"[('Ġgame', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġsuka', 'B-VBI'), ('Ġproblem', 'B-NNO'), ('Ġhubung', 'B-NNP'), ('Ġout', 'B-NNO'), ('Ġgame', 'B-NNO'), ('Ġcoba', 'B-VBI'), ('Ġmasuk', 'B-VBI'), ('Ġlumayan', 'B-ADJ'), ('Ġmohon', 'B-VBI'), ('Ġcepat', 'B-ADJ'), ('Ġtim', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġsulit', 'B-ADJ'), ('Ġwar', 'B-NNP')]", game suka problem out game coba masuk mohon tim,0.921750783920288,0.0165637116879224,0.0132148582488298,0.010971188545227,0.0,0.0,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,-59.824944,-23.346708,72.40802,29.284393,-66.26935,1.3102169,16.127113,-9.739407,positive,0.9814488291740417
"Masih ada beberapa bug, di beberapa skin Hero hanya menampilkan gambar 2d, tidak dlm bentuk animasi bergerak. tidak ad suara Hero saat in game seperti attack, retry, dll, hanya ada suara saat kill atau terbunuh dlm game. Sempat saya mengira akan ada update terbaru, ternyata tidak. Tolong Fast respon untuk masalah ini agar kami para player merasa nyaman bermain game..",2.0,2023-03-25 09:24:36,2023-03-25 09:24:36,bug   skin hero  menampilkan gambar  tidak_dalam bentuk animasi bergerak tidak_ada suara hero   game  attack retry    suara  kil  terbunuh  game      update terbaru  tidak_tolong fast respon       player  nyaman bermain game,bug skin hero tampil gambar tidak dalam bentuk animasi gerak tidak ada suara hero game attack retry suara kil bunuh game update baru tidak tolong fast respon player nyaman main game,aov,"[('Ġbug', 'B-NNP'), ('Ġskin', 'B-NNP'), ('Ġhero', 'B-NNO'), ('Ġtampil', 'B-VBI'), ('Ġgambar', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġdalam', 'B-PPO'), ('Ġbentuk', 'B-NNO'), ('Ġanimasi', 'B-NNO'), ('Ġgerak', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġada', 'B-VBE'), ('Ġsuara', 'B-NNO'), ('Ġhero', 'B-NNO'), ('Ġgame', 'B-NNO'), ('Ġattack', 'B-NNP'), ('Ġret', 'B-NNP'), ('ry', 'B-NNP'), ('Ġsuara', 'B-NNO'), ('Ġkil', 'B-NNP'), ('Ġbunuh', 'B-NNO'), ('Ġgame', 'B-NNO'), ('Ġupdate', 'B-NNP'), ('Ġbaru', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġtolong', 'B-NNP'), ('Ġfast', 'B-NNP'), ('Ġrespon', 'B-NNP'), ('Ġplayer', 'B-NNP'), ('Ġnyaman', 'B-NNO'), ('Ġmain', 'B-VBI'), ('Ġgame', 'B-NNO')]", hero tampil gambar bentuk animasi gerak suara hero game suara bunuh game nyaman main game,0.9511682987213136,0.0103028388693928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,-96.30819,8.790652,32.7364,-66.9628,42.565193,39.153187,24.591421,-14.154304,negative,0.7748764753341675
"Kalau aplikasi nya sih aku kasih bintang 4 karena saya hanya menyukai developer nya bukan moba nya tencent games pencipta PUBG. kalau alur nya boleh la keren. Kalau soal kontrol itu boleh cuman karen kontrol nya lebih kecil saya kasih bintang 4 bisa di tambah jika di perbaiki. Kalau grafis si diawal game udah keren tetapi di area jugling kenapa tidak ada bayangan nya??? Itu kan tertutup sinar dari aov nya kan. Sekian itu saja saran dari saya, semoga bisa di perbaiki game nya supya bisa lebih terkenal ya.",4.0,2018-09-22 06:15:02,2018-09-22 06:15:02,aplikasi nya sih  kasih bintang     menyukai developer nya tidak_moba nya tencent games pencipta pubg  alur nya   keren   kontrol   cuman karen kontrol nya    kasih bintang       perbaiki  grafis sih diawal game  keren   area jugling  tidak_ada bayangan nya   tertutup sinar  aov nya  sekian   saran   semoga   perbaiki game nya supya   terkenal ya,aplikasi nya sih kasih bintang suka developer nya tidak moba nya tencent games cipta pubg alur nya keren kontrol cuman karen kontrol nya kasih bintang baik grafis sih awal game keren area jugling tidak ada bayang nya tutup sinar aov nya sekian saran moga baik game nya supya kenal ya,aov,"[('Ġaplikasi', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġsih', 'B-PAR'), ('Ġkasih', 'B-NNO'), ('Ġbintang', 'B-NNP'), ('Ġsuka', 'B-NNO'), ('Ġdeveloper', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġtidak', 'B-NEG'), ('Ġm', 'B-NNO'), ('oba', 'B-NNO'), ('Ġnya', 'B-ART'), ('Ġt', 'B-NNP'), ('enc', 'B-NNP'), ('ent', 'B-NNP'), ('Ġgames', 'B-NNP'), ('Ġcipta', 'B-NNP'), ('Ġpub', 'B-NNP'), ('g', 'B-NNP'), ('Ġalur', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġkeren', 'B-NNO'), ('Ġkontrol', 'B-NNO'), ('Ġcuman', 'B-NNP'), ('Ġkaren', 'B-NNO'), ('Ġkontrol', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġkasih', 'B-NNO'), ('Ġbintang', 'B-NNP'), ('Ġbaik', 'B-ADJ'), ('Ġgrafis', 'B-NNO'), ('Ġsih', 'B-PAR'), ('Ġawal', 'B-NNO'), ('Ġgame', 'B-NNO'), ('Ġkeren', 'B-NNO'), ('Ġarea', 'B-NNO'), ('Ġjug', 'B-NNP'), ('ling', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġada', 'B-VBE'), ('Ġbayang', 'B-NNO'), ('Ġnya', 'B-ART'), ('Ġtutup', 'B-VBI'), ('Ġsinar', 'B-NNP'), ('Ġa', 'B-NNP'), ('ov', 'B-NNP'), ('Ġnya', 'B-PRK'), ('Ġsekian', 'B-NNO'), ('Ġsaran', 'B-NNO'), ('Ġmoga', 'B-NNO'), ('Ġbaik', 'B-ADJ'), ('Ġgame', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġsup', 'B-NNP'), ('ya', 'B-NNP'), ('Ġkenal', 'B-NNO'), ('Ġya', 'B-PAR')]", aplikasi kasih suka developer moba alur keren kontrol karen kontrol kasih grafis awal game keren area bayang tutup sekian saran moga game kenal,0.1968760341405868,0.0,0.2987471520900726,0.0,0.0,0.0,0.48031947016716,0.0,0.0,6,tim; main; lawan; musuh; imbang; sistem; game; bot; kasih; skor,5.0187664,-104.72238,25.018015,0.7710123,5.751998,21.620205,-10.939873,-8.640932,positive,0.9977391958236694
"Sebenarnya ini game udah bagus , tapi kestabilan PING server masih kurang baik kalo pake jaringan data only , contohnya yang sering saya alami ketika pas awal mulai game itu di menit awal PING jaringannya bener² mentok di 200ms , baru ketika nunggu hampir 2-3menit bisa turun PING nya , itupun kadang di pertengahan game suka tiba tiba naik drastis , itu aja sih hal kurang baik yang sering saya alami pas main game ini",5.0,2023-02-12 05:21:20,2023-02-12 05:21:20,game  bagus   kestabilan ping server    kalo pakai jaringan data only  contohnya    alami  pas   game   menit  ping jaringannya bener² mentok      menunggu  menit  turun ping nya  itupun kadang  pertengahan game suka    drastis    sih       alami pas main game,game bagus stabil ping server kalo pakai jaring data only contoh alami pas game menit ping jaring bener mentok tunggu menit turun ping nya itu kadang tengah game suka drastis sih alami pas main game,aov,"[('Ġgame', 'B-NNO'), ('Ġbagus', 'B-ADJ'), ('Ġstabil', 'B-ADJ'), ('Ġping', 'B-NNP'), ('Ġserver', 'B-NNP'), ('Ġkalo', 'B-CSN'), ('Ġpakai', 'B-VBI'), ('Ġjaring', 'B-NNO'), ('Ġdata', 'B-NNO'), ('Ġonly', 'B-NNP'), ('Ġcontoh', 'B-NNO'), ('Ġalami', 'B-ADJ'), ('Ġpas', 'B-NNP'), ('Ġgame', 'B-NNO'), ('Ġmenit', 'B-NNO'), ('Ġping', 'B-NNP'), ('Ġjaring', 'B-NNO'), ('Ġbener', 'B-NNP'), ('Ġmentok', 'B-NNP'), ('Ġtunggu', 'B-NNP'), ('Ġmenit', 'B-NNO'), ('Ġturun', 'B-NNP'), ('Ġping', 'B-NNP'), ('Ġnya', 'B-ART'), ('Ġitu', 'B-ART'), ('Ġkadang', 'B-NNP'), ('Ġtengah', 'B-NNO'), ('Ġgame', 'B-NNO'), ('Ġsuka', 'B-VBI'), ('Ġdrastis', 'B-NNO'), ('Ġsih', 'B-PAR'), ('Ġalami', 'B-ADJ'), ('Ġpas', 'B-NNP'), ('Ġmain', 'B-VBI'), ('Ġgame', 'B-NNO')]", game pakai jaring data contoh game menit jaring menit tengah game suka drastis main game,0.9511504769325256,0.010320640169084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,-95.77026,5.483169,32.1378,-67.29107,42.877926,39.24846,24.585539,-14.157592,positive,0.9430463910102844
"Menurut saya game ini sudah sangat bagus dari segi grafik, Hero nya keren2, skin yang ada Digame ini juga sudah sangat banyak dan keren-keren.. namun ada yang kurang dibagian jaringan, mungkin kedepannya untuk bisa diperbagus lagi untuk kestabilan jaringan nya",4.0,2022-08-04 20:32:26,2022-08-04 20:32:26,game    bagus  segi grafik hero nya keren skin   digame       kerenkeren     dibagian jaringan  kedepannya   diperbagus   kestabilan jaringan nya,game bagus segi grafik hero nya keren skin digame kerenkeren bagi jaring depan bagus stabil jaring nya,aov,"[('Ġgame', 'B-NNO'), ('Ġbagus', 'B-ADJ'), ('Ġsegi', 'B-NNO'), ('Ġgrafik', 'B-NNO'), ('Ġhero', 'B-NNO'), ('Ġnya', 'B-PRK'), ('Ġkeren', 'B-NNP'), ('Ġskin', 'B-NNP'), ('Ġdig', 'B-NNP'), ('ame', 'B-NNP'), ('Ġkeren', 'B-NNP'), ('keren', 'B-NNP'), ('Ġbagi', 'B-PPO'), ('Ġjaring', 'B-NNO'), ('Ġdepan', 'B-NNO'), ('Ġbagus', 'B-ADJ'), ('Ġstabil', 'B-NNO'), ('Ġjaring', 'B-NNO'), ('Ġnya', 'B-PRK')]", game segi grafik hero jaring depan stabil jaring,0.913170576095581,0.0183466412127017,0.0146360555663704,0.0121847884729504,0.0104438494890928,0.0,0.0,0.0,0.0,0,game; main; jaring; sinyal; hero; masuk; grafik; kasih; pakai; kayak,-19.44999,-4.259133,-46.029453,-25.886627,-9.373448,57.44105,13.801845,-9.085284,positive,0.9988277554512024
