content,score,at,app,postag,afterpos,0,1,2,3,4,5,6,7,8,topic_id,topic_txt,x1,y1,x10,y10,x25,y25,x100,y100,label,value
tarik,5,2023-11-10 09:00:46,tinder,"[('Ġtarik', 'B-NNO')]", tarik,0.6095703840255737,0.082287922501564,0.0658264681696891,0.0548335462808609,0.0469982214272022,0.0411232635378837,0.0365539230406284,0.032898511737585,0.0299077369272708,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-30.289446,-111.112526,80.909546,-43.886806,-36.238297,-50.085484,0.7035844,2.8914967,positive,0.9992191791534424
aplikasi bagus,5,2023-11-09 18:23:01,tinder,"[('Ġaplikasi', 'B-NNO'), ('Ġbagus', 'B-NNP')]", aplikasi,0.6096537113189697,0.0822469294071197,0.0657952576875686,0.0548291280865669,0.0469963364303112,0.0411217808723449,0.0365526899695396,0.0328974202275276,0.0299067460000515,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,10.354202,122.841446,-11.264871,-52.830933,36.734055,-5.6692615,25.71757,20.387451,positive,0.9765527844429016
bantu nal jarak,5,2023-08-03 15:38:30,tinder,"[('Ġbantu', 'B-VBI'), ('Ġnal', 'B-NNO'), ('Ġjarak', 'B-NNO')]", bantu nal jarak,0.3008946180343628,0.0412261821329593,0.2655773758888244,0.0274189878255128,0.0235001575201749,0.0205624736845493,0.0182776693254709,0.2875881195068359,0.0149544337764382,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,21.670765,89.66137,40.39381,-4.884573,20.999765,-5.052175,-5.252,-4.618029,neutral,0.9187542796134948
terimakasih membanned akun vip gold agustus mohon kembali uang transaksi masuk akun tinder tanggal agustus agustus agustus mohon kembali transaksi kecuali tinder rampok uang membanned pasang photo kitten pelihara verifikasi photo live teman milik minat,1,2023-08-06 14:51:27,tinder,"[('Ġterimakasih', 'B-NNP'), ('Ġmemb', 'B-NNP'), ('ann', 'B-NNO'), ('ed', 'B-NNO'), ('Ġakun', 'B-NNO'), ('Ġvip', 'B-NNO'), ('Ġgold', 'B-NNP'), ('Ġagustus', 'B-NNP'), ('Ġmohon', 'B-NNP'), ('Ġkembali', 'B-VBI'), ('Ġuang', 'B-NNO'), ('Ġtransaksi', 'B-NNO'), ('Ġmasuk', 'B-VBI'), ('Ġakun', 'B-NNO'), ('Ġtind', 'B-NNO'), ('er', 'B-NNO'), ('Ġtanggal', 'B-NNO'), ('Ġagustus', 'B-NNP'), ('Ġagustus', 'B-NNP'), ('Ġagustus', 'B-NNP'), ('Ġmohon', 'B-NNP'), ('Ġkembali', 'B-VBI'), ('Ġtransaksi', 'B-NNO'), ('Ġkecuali', 'B-NNO'), ('Ġtind', 'B-NNP'), ('er', 'B-NNO'), ('Ġr', 'B-NNO'), ('ampok', 'B-NNO'), ('Ġuang', 'B-NNO'), ('Ġmemb', 'B-NNP'), ('ann', 'B-NNO'), ('ed', 'B-NNO'), ('Ġpasang', 'B-NNO'), ('Ġphoto', 'B-NNO'), ('Ġkit', 'B-NNP'), ('ten', 'B-NNP'), ('Ġpelihara', 'B-NNP'), ('Ġverifikasi', 'B-NNO'), ('Ġphoto', 'B-NNO'), ('Ġlive', 'B-NNP'), ('Ġteman', 'B-NNO'), ('Ġmilik', 'B-NNO'), ('Ġminat', 'B-NNO')]",anned akun vip kembali uang transaksi masuk akun tinder tanggal kembali transaksi kecualier rampok uanganned pasang photo verifikasi photo teman milik minat,0.2332964092493057,0.0,0.2137198001146316,0.0,0.5287753939628601,0.0,0.0,0.0,0.0,4,akun; blokir; akunal; laku; kali; tinder; bikin; main; cekal; salah,74.70959,53.517376,20.522345,12.189268,-1.8116026,22.543705,-5.8057466,26.32053,neutral,0.9990382194519044
mantap kualitas,5,2023-11-14 06:52:53,tinder,"[('Ġmantap', 'B-NNP'), ('Ġkualitas', 'B-NNO')]", kualitas,0.109931856393814,0.0823672264814376,0.0658371746540069,0.0548416636884212,0.0470017790794372,0.5406540632247925,0.0365561693906784,0.0329005010426044,0.0299095306545496,5,suka; fitur; beli; aneh; paket; blok; seru; isi; harga; profil,-45.789124,15.979461,20.378178,94.836334,10.536336,51.189854,-20.891184,1.7008754,positive,0.999226450920105
aplikasi tidak salah nyata temu orang prinsip tidak mau hubung serius orang kenal datting apps sok what the function of this app no value man here using this app for just having fun kasihan benar cari serius kalo filter orang match chatingan orang kick aplikasi biar selektif capek banget cowok mokondo,3,2023-10-19 20:10:56,tinder,"[('Ġaplikasi', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġsalah', 'B-ADJ'), ('Ġnyata', 'B-ADV'), ('Ġtemu', 'B-NNP'), ('Ġorang', 'B-NNO'), ('Ġprinsip', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġmau', 'B-ADK'), ('Ġhubung', 'B-NNP'), ('Ġserius', 'B-ADJ'), ('Ġorang', 'B-NNO'), ('Ġkenal', 'B-NNO'), ('Ġdat', 'B-NNP'), ('ting', 'B-NNP'), ('Ġapps', 'B-NNP'), ('Ġsok', 'B-NNP'), ('Ġwhat', 'B-NNP'), ('Ġthe', 'B-NNP'), ('Ġfunction', 'B-NNP'), ('Ġof', 'B-PPO'), ('Ġthis', 'B-NNP'), ('Ġapp', 'B-NNP'), ('Ġno', 'B-NNO'), ('Ġvalue', 'B-NNP'), ('Ġman', 'B-NNP'), ('Ġhere', 'B-NNP'), ('Ġus', 'B-NNP'), ('ing', 'B-NNP'), ('Ġthis', 'B-NNP'), ('Ġapp', 'B-NNP'), ('Ġfor', 'B-NNP'), ('Ġjust', 'B-NNP'), ('Ġh', 'B-NNP'), ('aving', 'B-NNP'), ('Ġfun', 'B-NNP'), ('Ġkasihan', 'B-NNP'), ('Ġbenar', 'B-ADJ'), ('Ġcari', 'B-NNP'), ('Ġserius', 'B-ADJ'), ('Ġkalo', 'B-CSN'), ('Ġfilter', 'B-NNO'), ('Ġorang', 'B-NNO'), ('Ġmatch', 'B-NNP'), ('Ġchat', 'B-NNP'), ('ingan', 'B-NNP'), ('Ġorang', 'B-NNO'), ('Ġkick', 'B-NNP'), ('Ġaplikasi', 'B-NNP'), ('Ġbiar', 'B-CSN'), ('Ġselektif', 'B-NNP'), ('Ġcapek', 'B-NNP'), ('Ġbanget', 'B-ADV'), ('Ġcowok', 'B-NNP'), ('Ġm', 'B-NNP'), ('ok', 'B-NNP'), ('ondo', 'B-NNP')]", aplikasi orang prinsip orang kenal no filter orang orang,0.1609172374010086,0.7774525284767151,0.0131645761430263,0.0109676113352179,0.0,0.0,0.0,0.0,0.0,1,akun; orang; hapus; cewek; login; kenal; pesan; ketemu; uang; cocok,2.8307843,67.97753,-14.619264,26.32534,-29.209335,-24.576424,-21.452124,-16.788626,negative,0.9991494417190552
tidak betul iya ketemu nya orang knapa temu cewek kayak cantik banget cowok tidak butuh,1,2023-09-25 21:00:01,tinder,"[('Ġtidak', 'B-NEG'), ('Ġbetul', 'B-ADJ'), ('Ġiya', 'B-NNP'), ('Ġketemu', 'B-VBI'), ('Ġnya', 'B-ART'), ('Ġorang', 'B-NNO'), ('Ġkn', 'B-NNP'), ('apa', 'B-PRI'), ('Ġtemu', 'B-VBI'), ('Ġcewek', 'B-NNO'), ('Ġkayak', 'B-NNO'), ('Ġcantik', 'B-ADJ'), ('Ġbanget', 'B-ADV'), ('Ġcowok', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbutuh', 'B-NNO')]", ketemu orang temu cewek kayak cowok butuh,0.2337558716535568,0.6892083883285522,0.0164540950208902,0.013709575869143,0.0117504289373755,0.0102810421958565,0.0,0.0,0.0,1,akun; orang; hapus; cewek; login; kenal; pesan; ketemu; uang; cocok,48.79444,39.759827,-13.446862,30.879871,-26.687859,-24.031889,-19.696434,-15.64051,negative,0.9925494194030762
tidak bayar,1,2023-11-13 20:23:25,tinder,"[('Ġtidak', 'B-ADV'), ('Ġbayar', 'B-VBT')]", bayar,0.6096522212028503,0.0822471976280212,0.0657959878444671,0.0548293069005012,0.0469964146614074,0.04112184420228,0.0365527458488941,0.0328974686563015,0.0299067888408899,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-103.888176,-6.4492354,-104.36679,-8.749687,43.33069,-57.539486,22.377056,7.3680425,negative,0.99858558177948
aneh aplikasi alas tibatiba langgar cekal tidak laku luar nuril,1,2023-09-13 18:14:35,tinder,"[('Ġaneh', 'B-ADJ'), ('Ġaplikasi', 'B-NNO'), ('Ġalas', 'B-NNO'), ('Ġtib', 'B-NNP'), ('ati', 'B-NNP'), ('ba', 'B-NNP'), ('Ġl', 'B-NNP'), ('anggar', 'B-NNO'), ('Ġcek', 'B-NNP'), ('al', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġlaku', 'B-NNO'), ('Ġluar', 'B-NNO'), ('Ġnur', 'B-NNP'), ('il', 'B-NNP')]", aplikasi alasanggar laku luar,0.2696899473667145,0.0330167338252067,0.0263577029109001,0.0219440683722496,0.5927854180335999,0.0164532102644443,0.0146248480305075,0.0131623158231377,0.0119657283648848,4,akun; blokir; akunal; laku; kali; tinder; bikin; main; cekal; salah,-7.028515,-1.9592817,25.751541,15.358991,-2.6963348,25.094645,-3.1609602,26.12003,negative,0.962499737739563
aplikasi tidak bisa hapus bio,5,2023-10-11 10:53:07,tinder,"[('Ġaplikasi', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġhapus', 'B-VBI'), ('Ġbio', 'B-NNO')]", aplikasi hapus bio,0.35787433385849,0.4880304932594299,0.0329226925969123,0.0274223927408456,0.0235016997903585,0.0205636862665414,0.0182786881923675,0.0164507888257503,0.0149552542716264,1,akun; orang; hapus; cewek; login; kenal; pesan; ketemu; uang; cocok,39.667454,5.566355,-3.1826673,43.444145,-19.298954,-22.485403,-16.310335,-14.373053,neutral,0.9971799850463868
parah update,1,2023-10-03 09:22:04,tinder,"[('Ġparah', 'B-ADJ'), ('Ġupdate', 'B-NNO')]", update,0.1098743975162506,0.5819709300994873,0.0658267736434936,0.0548386089503765,0.0470003820955753,0.0411249659955501,0.0365553237497806,0.0328997522592544,0.0299088899046182,1,akun; orang; hapus; cewek; login; kenal; pesan; ketemu; uang; cocok,-54.985554,18.029224,60.77908,23.875576,-28.517145,-4.038625,-22.848465,-10.109564,negative,0.9978340268135072
akun cekal ingat tolong sistem baik langgar rasa langgar hapus konten tidak akun cekal,1,2023-10-13 02:56:20,tinder,"[('Ġakun', 'B-NNO'), ('Ġcek', 'B-NNP'), ('al', 'B-NNO'), ('Ġingat', 'B-NNO'), ('Ġtolong', 'B-NNO'), ('Ġsistem', 'B-NNO'), ('Ġbaik', 'B-ADJ'), ('Ġl', 'B-NNP'), ('anggar', 'B-NNP'), ('Ġrasa', 'B-NNO'), ('Ġl', 'B-NNP'), ('anggar', 'B-NNP'), ('Ġhapus', 'B-NNO'), ('Ġkonten', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġakun', 'B-NNO'), ('Ġcek', 'B-NNP'), ('al', 'B-NNP')]", akunal ingat tolong sistem rasa hapus konten akun,0.0245128516107797,0.2269309610128402,0.0146336397156119,0.0121864415705204,0.6905159950256348,0.0,0.0,0.0,0.0,4,akun; blokir; akunal; laku; kali; tinder; bikin; main; cekal; salah,-5.125287,-11.666726,16.04865,26.141258,-26.573816,10.680146,-10.921128,29.725592,neutral,0.977670431137085
aplikasi tidak jelas tidak mutu tidak ada pemberitahuan langsung blokir kecewa akun tidak balik langgan akun kena cekal jarang buka sekali buka kena cekal duh aneh aplikasi tidak jelas,1,2023-03-12 05:50:12,tinder,"[('Ġaplikasi', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġjelas', 'B-ADJ'), ('Ġtidak', 'B-NEG'), ('Ġmutu', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġada', 'B-VBE'), ('Ġpemberitahuan', 'B-NNO'), ('Ġlangsung', 'B-ADV'), ('Ġblokir', 'B-NNO'), ('Ġkecewa', 'B-ADJ'), ('Ġakun', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbalik', 'B-NNO'), ('Ġl', 'B-NNO'), ('anggan', 'B-NNO'), ('Ġakun', 'B-NNO'), ('Ġkena', 'B-ADJ'), ('Ġcek', 'B-NNP'), ('al', 'B-NNO'), ('Ġjarang', 'B-NNO'), ('Ġbuka', 'B-VBI'), ('Ġsekali', 'B-ADV'), ('Ġbuka', 'B-VBI'), ('Ġkena', 'B-NNO'), ('Ġcek', 'B-NNP'), ('al', 'B-NNO'), ('Ġduh', 'B-NNP'), ('Ġaneh', 'B-ADJ'), ('Ġaplikasi', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġjelas', 'B-ADJ')]", aplikasi mutu pemberitahuan blokir akun balik langgan akunal jarang buka buka kenaal aplikasi,0.327628880739212,0.0117741804569959,0.0,0.0,0.6232828497886658,0.0,0.0,0.0,0.0,4,akun; blokir; akunal; laku; kali; tinder; bikin; main; cekal; salah,27.321123,29.05597,26.734106,10.140426,-1.3302968,26.018019,-2.8354108,26.03458,negative,0.9994490742683412
profile foto model jepang korea eropa multi profile id beda id duplikat foto profile orang hasil search seringkali tidak sesuai preferensipermintaan diinput mohon hilang fake profile bot bayar tinder gold tindernplatinum tidak untuk tipu,2,2023-04-04 17:22:11,tinder,"[('Ġprofile', 'B-NNP'), ('Ġfoto', 'B-NNO'), ('Ġmodel', 'B-NNO'), ('Ġjepang', 'B-NNP'), ('Ġkorea', 'B-NNP'), ('Ġeropa', 'B-NNP'), ('Ġmulti', 'B-NNP'), ('Ġprofile', 'B-NNP'), ('Ġid', 'B-NNP'), ('Ġbeda', 'B-NNP'), ('Ġid', 'B-NNO'), ('Ġduplikat', 'B-NNO'), ('Ġfoto', 'B-NNO'), ('Ġprofile', 'B-NNP'), ('Ġorang', 'B-NNO'), ('Ġhasil', 'B-NNO'), ('Ġsearch', 'B-NNP'), ('Ġseringkali', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġsesuai', 'B-NNO'), ('Ġpreferensi', 'B-NNP'), ('perm', 'B-NNP'), ('intaan', 'B-NNO'), ('Ġdiin', 'B-NNP'), ('put', 'B-NNP'), ('Ġmohon', 'B-VBI'), ('Ġhilang', 'B-VBI'), ('Ġfak', 'B-NNP'), ('e', 'B-NNP'), ('Ġprofile', 'B-NNP'), ('Ġbot', 'B-NNP'), ('Ġbayar', 'B-VBI'), ('Ġtind', 'B-NNP'), ('er', 'B-NNP'), ('Ġgold', 'B-NNP'), ('Ġtind', 'B-NNP'), ('ern', 'B-NNP'), ('pl', 'B-NNP'), ('atinum', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġuntuk', 'B-PPO'), ('Ġtipu', 'B-NNP')]", foto model id duplikat foto orang hasil sesuaiintaan mohon hilang bayar,0.1308454424142837,0.32530277967453,0.0109757920727133,0.0,0.0,0.0,0.0,0.0,0.4974695146083832,8,verifikasi; foto; manusia; wajah; profil; kunci; palsu; gagal; asli; filter,22.882587,-50.983536,-23.07896,3.5411935,-13.360853,-3.215215,-10.119384,12.974454,neutral,0.8972931504249573
pliss sih tidak bisa buka apk jaring coba hari kga deh uninstall coba instal tidak bisa buka maaf kasih bintang kayak jadi,1,2023-05-29 23:36:28,tinder,"[('Ġpl', 'B-NNP'), ('iss', 'B-NNP'), ('Ġsih', 'B-ADV'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġbuka', 'B-VBI'), ('Ġapk', 'B-NNO'), ('Ġjaring', 'B-NNO'), ('Ġcoba', 'B-VBI'), ('Ġhari', 'B-NNO'), ('Ġk', 'B-NNP'), ('ga', 'B-NNP'), ('Ġdeh', 'B-NNO'), ('Ġuninstall', 'B-NNO'), ('Ġcoba', 'B-VBI'), ('Ġinstal', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġbuka', 'B-VBI'), ('Ġmaaf', 'B-NNO'), ('Ġkasih', 'B-NNO'), ('Ġbintang', 'B-NNO'), ('Ġkayak', 'B-NNO'), ('Ġjadi', 'B-VBI')]", buka apk jaring coba hari deh uninstall coba instal buka maaf kasih bintang kayak jadi,0.9511612057685852,0.0103137521073222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-9.496947,-22.743341,-47.193054,-91.53464,-37.50209,-76.00858,27.720247,-51.639317,negative,0.9876113533973694
tindet ktlgue rela relain tinder plus gold platinum tidak ada matchgitu cakep foto gue kayak server errorpesan masuk tidak adangirim pesan orang tidak bisa jugajadi benefit platinum iniasungabisin uang gue ribu ktlgue sumpahin bangkrut usaha,1,2023-01-12 18:32:16,tinder,"[('Ġtind', 'B-NNP'), ('et', 'B-NNP'), ('Ġk', 'B-NNP'), ('tl', 'B-NNP'), ('gue', 'B-NNP'), ('Ġrela', 'B-NNP'), ('Ġrel', 'B-NNP'), ('ain', 'B-NNP'), ('Ġtind', 'B-NNP'), ('er', 'B-NNP'), ('Ġplus', 'B-NNP'), ('Ġgold', 'B-NNP'), ('Ġplatinum', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġada', 'B-VBE'), ('Ġmatch', 'B-NNP'), ('gitu', 'B-NNP'), ('Ġcakep', 'B-NNP'), ('Ġfoto', 'B-NNO'), ('Ġgue', 'B-NNP'), ('Ġkayak', 'B-NNP'), ('Ġserver', 'B-NNP'), ('Ġerror', 'B-NNP'), ('pesan', 'B-NNP'), ('Ġmasuk', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġad', 'B-NNP'), ('ang', 'B-NNP'), ('irim', 'B-NNP'), ('Ġpesan', 'B-NNO'), ('Ġorang', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-NNP'), ('Ġjuga', 'B-NNP'), ('jadi', 'B-NNP'), ('Ġbenefit', 'B-NNP'), ('Ġplatinum', 'B-NNP'), ('Ġini', 'B-NNP'), ('as', 'B-NNP'), ('unga', 'B-NNP'), ('b', 'B-NNP'), ('isin', 'B-NNP'), ('Ġuang', 'B-NNO'), ('Ġgue', 'B-NNP'), ('Ġribu', 'B-NUM'), ('Ġk', 'B-NNP'), ('tl', 'B-NNP'), ('gue', 'B-NNP'), ('Ġsumpah', 'B-NNP'), ('in', 'B-NNP'), ('Ġbangkrut', 'B-ADJ'), ('Ġusaha', 'B-NNO')]", foto pesan orang uang usaha,0.0371056012809276,0.8600972294807434,0.0220214705914258,0.0182792656123638,0.0156667679548263,0.0137083129957318,0.012185113504529,0.0109665859490633,0.0,1,akun; orang; hapus; cewek; login; kenal; pesan; ketemu; uang; cocok,16.674692,55.66131,23.821665,-83.19941,-56.735844,-37.082325,-26.071669,-20.377003,negative,0.998444139957428
main tinder tidak sampai jam buka tinder update foto tingkat daya tarik seta upload cekal tidak jelas salah mana ngapangapain kagak cekal hadehhh mending foto diupload tidak benar wajar cekal terima foto normal wajar cekal,1,2023-02-20 19:45:25,tinder,"[('Ġmain', 'B-NNP'), ('Ġtind', 'B-NNP'), ('er', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġsampai', 'B-PPO'), ('Ġjam', 'B-NNO'), ('Ġbuka', 'B-NNP'), ('Ġtind', 'B-NNP'), ('er', 'B-NNP'), ('Ġupdate', 'B-NNP'), ('Ġfoto', 'B-NNO'), ('Ġtingkat', 'B-NNO'), ('Ġdaya', 'B-NNO'), ('Ġtarik', 'B-NNO'), ('Ġse', 'B-NNP'), ('ta', 'B-NNP'), ('Ġupload', 'B-NNP'), ('Ġcek', 'B-NNP'), ('al', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġjelas', 'B-ADJ'), ('Ġsalah', 'B-NNP'), ('Ġmana', 'B-PRI'), ('Ġng', 'B-NNP'), ('apang', 'B-NNP'), ('apain', 'B-NNP'), ('Ġkagak', 'B-NNP'), ('Ġcek', 'B-NNP'), ('al', 'B-NNP'), ('Ġhad', 'B-NNP'), ('eh', 'B-NNP'), ('hh', 'B-NNP'), ('Ġmending', 'B-NNO'), ('Ġfoto', 'B-NNO'), ('Ġdiupload', 'B-VBP'), ('Ġtidak', 'B-NEG'), ('Ġbenar', 'B-NNO'), ('Ġwajar', 'B-NNP'), ('Ġcek', 'B-NNP'), ('al', 'B-NNP'), ('Ġterima', 'B-NNP'), ('Ġfoto', 'B-NNO'), ('Ġnormal', 'B-NNO'), ('Ġwajar', 'B-NNP'), ('Ġcek', 'B-NNP'), ('al', 'B-NNP')]", jam foto tingkat daya tarik mending foto diupload benar foto normal,0.0187105052173137,0.0137572325766086,0.0109714558348059,0.0,0.0,0.0,0.0,0.0,0.9211572408676147,8,verifikasi; foto; manusia; wajah; profil; kunci; palsu; gagal; asli; filter,49.59867,-45.395447,-39.64528,-14.319712,0.6939171,-8.575787,-12.10446,14.6524935,negative,0.9990869760513306
sih bagus tidak guna swipe temu hapus apk download hapus akun tidak bisa jeda mohon baik tidak tidak sulit hapus akun,1,2023-03-27 03:45:51,tinder,"[('Ġsih', 'B-ADV'), ('Ġbagus', 'B-ADJ'), ('Ġtidak', 'B-NEG'), ('Ġguna', 'B-NNO'), ('Ġsw', 'B-NNP'), ('ipe', 'B-NNP'), ('Ġtemu', 'B-NNP'), ('Ġhapus', 'B-NNO'), ('Ġapk', 'B-NNO'), ('Ġdownload', 'B-NNO'), ('Ġhapus', 'B-NNO'), ('Ġakun', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbisa', 'B-ADV'), ('Ġjeda', 'B-NNO'), ('Ġmohon', 'B-VBI'), ('Ġbaik', 'B-ADJ'), ('Ġtidak', 'B-NEG'), ('Ġtidak', 'B-NEG'), ('Ġsulit', 'B-ADJ'), ('Ġhapus', 'B-NNO'), ('Ġakun', 'B-NNO')]", guna hapus apk download hapus akun jeda mohon hapus akun,0.020966624841094,0.6222624778747559,0.0119657665491104,0.0,0.3092926144599914,0.0,0.0,0.0,0.0,1,akun; orang; hapus; cewek; login; kenal; pesan; ketemu; uang; cocok,-13.6081085,-1.0130357,7.567218,18.785984,-24.922838,5.055032,-24.74007,-8.313088,neutral,0.977011501789093
tidak sangka kecewa apk untung tidak begitu capek pacarmarried mulu on off tahun enek kenal tidak ada klop ketemu lelaki tanggung rumah tangga anak lucu bilangjgan cari good looking good dompetdicari mana cari good looking serius bina rt,5,2023-04-13 11:48:38,tinder,"[('Ġtidak', 'B-NEG'), ('Ġsangka', 'B-NNO'), ('Ġkecewa', 'B-ADJ'), ('Ġapk', 'B-NNP'), ('Ġuntung', 'B-NNO'), ('Ġtidak', 'B-NEG'), ('Ġbegitu', 'B-CSN'), ('Ġcapek', 'B-NNP'), ('Ġpac', 'B-NNP'), ('arm', 'B-NNP'), ('ar', 'B-NNP'), ('ried', 'B-NNP'), ('Ġmulu', 'B-NNP'), ('Ġon', 'B-PPO'), ('Ġoff', 'B-NNO'), ('Ġtahun', 'B-NNO'), ('Ġen', 'B-NNP'), ('ek', 'B-NNP'), ('Ġkenal', 'B-NNP'), ('Ġtidak', 'B-NEG'), ('Ġada', 'B-VBE'), ('Ġkl', 'B-NNO'), ('op', 'B-NNO'), ('Ġketemu', 'B-VBI'), ('Ġlelaki', 'B-NNO'), ('Ġtanggung', 'B-NNO'), ('Ġrumah', 'B-NNO'), ('Ġtangga', 'B-NNO'), ('Ġanak', 'B-NNO'), ('Ġlucu', 'B-NNO'), ('Ġbilang', 'B-NNP'), ('j', 'B-NNP'), ('gan', 'B-NNP'), ('Ġcari', 'B-NNP'), ('Ġgood', 'B-NNP'), ('Ġlook', 'B-NNP'), ('ing', 'B-NNP'), ('Ġgood', 'B-NNP'), ('Ġdompet', 'B-NNP'), ('dic', 'B-NNP'), ('ari', 'B-NNP'), ('Ġmana', 'B-PRI'), ('Ġcari', 'B-NNO'), ('Ġgood', 'B-NNP'), ('Ġlook', 'B-NNP'), ('ing', 'B-NNP'), ('Ġserius', 'B-NNP'), ('Ġbina', 'B-NNP'), ('Ġr', 'B-NNO'), ('t', 'B-NNO')]", sangka untung off tahun klop ketemu lelaki tanggung rumah tangga anak lucu cari rt,0.0147761087864637,0.0110455704852938,0.0,0.0,0.0,0.0,0.0,0.937478005886078,0.0,7,jarak; masalah; muncul; istri; anak; cari; rumah; mutu; jalan; tangga,-30.749174,41.90533,60.786976,-11.83919,19.311865,-14.408884,-6.4825583,-6.980715,positive,0.9109542965888976
alam pribadi beli boots pakai kali boots kecewa tinder nya match dapat kecewa cewek nya orang kali boots super kecewa tinder uang juta aplikasi nol dapat,1,2023-02-22 19:15:31,tinder,"[('Ġalam', 'B-NNO'), ('Ġpribadi', 'B-NNO'), ('Ġbeli', 'B-NNO'), ('Ġboots', 'B-NNO'), ('Ġpakai', 'B-VBI'), ('Ġkali', 'B-NNO'), ('Ġboots', 'B-NNO'), ('Ġkecewa', 'B-ADJ'), ('Ġtind', 'B-NNO'), ('er', 'B-NNO'), ('Ġnya', 'B-ART'), ('Ġmatch', 'B-NNP'), ('Ġdapat', 'B-ADV'), ('Ġkecewa', 'B-ADJ'), ('Ġcewek', 'B-NNO'), ('Ġnya', 'B-ART'), ('Ġorang', 'B-NNO'), ('Ġkali', 'B-NNO'), ('Ġboots', 'B-NNO'), ('Ġsuper', 'B-ADJ'), ('Ġkecewa', 'B-ADJ'), ('Ġtind', 'B-NNP'), ('er', 'B-NNO'), ('Ġuang', 'B-NNP'), ('Ġjuta', 'B-NUM'), ('Ġaplikasi', 'B-NNO'), ('Ġnol', 'B-NNP'), ('Ġdapat', 'B-ADV')]", alam pribadi beli boots pakai kali boots tinder cewek orang kali bootser aplikasi,0.40111044049263,0.1670691817998886,0.0,0.0,0.3945062458515167,0.0,0.0,0.0,0.0,0,aplikasi; bayar; coba; masuk; kasih; buka; batas; pakai; teman; jodoh,-15.809723,-15.262352,12.950205,6.346278,4.1403456,19.056072,-2.2692554,22.64558,negative,0.9995542168617249
